fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
4,MLP,All,0.4384652601336988,0.08219498640234313,0.41349127393697904,0.08722786069568958,0.44390294713458206,0.11832173016438578,0.45793024235571045,0.11963482380486434
40,Linear Regression,First,0.4537301870492164,0.08264351018140167,0.43533803374524,0.08212957851196737,0.5695560176070141,0.09505576168418003,0.4900396279207695,0.1046375899174884
40,Linear Regression,Second,1.1224595781560598,0.25320520402803576,1.1595250733806204,0.2550148784006243,0.9541664142570776,0.2545825998812827,0.9907911618504632,0.2577523750895307
40,Linear Regression,Third,1.7311057534475196,0.18953628014750815,1.724249717545537,0.18849586455786094,1.7324450313016957,0.1883254113191724,1.7259022744091106,0.1875123528886462
40,Linear Regression,All,0.320201634400038,0.07648896752250861,0.33908365244392347,0.07698709831616102,0.33296526881289346,0.07610652076819992,0.3567265228092611,0.07662838898028539
40,Random Forest,First,0.1796926542546319,0.04379350985321095,0.16567374644237368,0.04386659278442151,0.21696720981058007,0.06333398543808999,0.2215153362922561,0.07031388849971157
40,Random Forest,Second,0.8686477125488221,0.18442114490870426,0.9008412164332409,0.18115601473445986,0.8015332853673875,0.2412380176772239,0.7859213335217388,0.23783952542208966
40,Random Forest,Third,0.5294150903228229,0.11453793393566661,0.47516134592841,0.10673779340975631,0.5786127675710182,0.12293383470942738,0.5270336706496083,0.12088359063295724
40,Random Forest,All,0.2211371626813055,0.04945387929158539,0.21819739686658163,0.047831767748144544,0.2388457339197288,0.05199418967524955,0.23317353424302603,0.05059220376409416
40,Gradient Boost,First,0.11461686908227861,0.03974606778704733,0.10503583038259287,0.03884081399704612,0.15650211064484273,0.062213203200080114,0.17551244094567794,0.07467035759103659
40,Gradient Boost,Second,0.43390779144676267,0.14314698229207673,0.5179853615745308,0.14226988175875926,0.6605746265138908,0.24575362923762922,0.689238563446114,0.2690599599083206
40,Gradient Boost,Third,0.8033986853328272,0.1334161870191201,0.6288783562162076,0.12609005138709162,0.6621021441600045,0.1526455000350139,0.6652992498011499,0.16380387227275345
40,Gradient Boost,All,0.11410889576678376,0.04954347302429233,0.11107702684473927,0.04735189950444383,0.12922152931134484,0.051622317296263064,0.13985327168457504,0.05654242427759178
40,SVM,First,0.6543862289057859,0.07625041949340507,0.5714591291440073,0.07558230250267026,0.5865945686944769,0.09390304877840314,0.5878620861871169,0.10144873964443679
40,SVM,Second,0.6579536861352616,0.18343442318223127,0.6815470945470935,0.1929450178058147,1.038142107442641,0.2579615733491228,1.1191312396247464,0.2660563502312609
40,SVM,Third,0.8806846640494708,0.1253187233645423,0.9383902725004756,0.12707007830319628,0.8750282281854037,0.12684658462203385,0.8958772365157763,0.12377253792249979
40,SVM,All,0.6129497196368213,0.07824006205084089,0.7241100944120326,0.0801981444060819,0.7692180250022006,0.07946212034604119,0.800337413323077,0.08064531216448859
40,MLP,First,0.6030845007284706,0.060876191999987526,0.6187890787400738,0.05537796479371362,0.5994934176297614,0.08769578460316979,0.7400647019782552,0.09897883130112875
40,MLP,Second,0.5169263855321099,0.15803693549257591,0.44423690085886863,0.15684755272575468,0.8259480907885666,0.25166184762456945,0.9373345753690427,0.25752653744989085
40,MLP,Third,0.6353847524765646,0.11371521233350775,0.7373070990653083,0.101490205507999,0.6021545413628052,0.10626615653881903,0.6751130026918538,0.10470712892149754
40,MLP,All,0.32843037016952714,0.056072292801001476,0.32149444033274865,0.05698746962559966,0.32044401024029145,0.051899243098316186,0.4122701019651228,0.0560808910310302
41,Linear Regression,First,0.4514127079066439,0.0881910437184151,0.37267281414822895,0.09339762834116055,0.5938781472938723,0.10023905355783376,0.4968592064096552,0.11866377820300458
41,Linear Regression,Second,2.2051697944318494,0.3004981542369375,2.5272977108245365,0.31430673435579337,2.1588925404025083,0.2961592905425211,2.4720180690375186,0.3108801438147003
41,Linear Regression,Third,2.251357650554426,0.18558024377176466,2.340582613962053,0.1944794974296524,2.2785702048968677,0.18482651953454157,2.381934899604121,0.19399656826061307
41,Linear Regression,All,0.40521260738253123,0.09335000957801877,0.3873190407431306,0.09423554841485664,0.4245905723897783,0.09311675880042844,0.38111976001727327,0.09374985321290157
41,Random Forest,First,0.1866409852859457,0.0454085497796493,0.18412251161760929,0.04566826127531463,0.20444121288706993,0.06260796343801298,0.2116525424784801,0.06947209349518473
41,Random Forest,Second,2.109550412176117,0.31802884502952483,2.1411643850467343,0.3160830114174702,1.8748806094515114,0.3220298193625547,2.1095462985171096,0.32880652743870753
